code_year,prv,provider_name,ref_year,type,TEQSA_type,ownership,profit,affiliation,affil_status,eftsl_sum,primary_bfoe,primary_bfoe_prop,bfoe_entropy,bfoe_gini_impurity,postgrad_prop,int_prop,sessional_prop,senior_prop,ssr_all,ssr_salaried,success_dom,success_int,success_all,attrition_dom,attrition_int,attrition_all
4428-2016,PRV12035,Nan Tien Institute Limited,2016,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,22.876,soc_cult,0.596,0.973,0.482,1.0,0.328,0.086,0.005,21.306,23.32,93.39,92.31,93.06,45.83,0.0,39.29
6043-2016,PRV14003,The Cairnmillar Institute,2016,other,not_for_profit,private,not_for_profit,NUHEP,current,61.125,soc_cult,1.0,0.0,0.0,1.0,0.051,0.176,0.0,21.306,25.843,99.5,100.0,99.53,31.812,27.391,20.83
7041-2016,PRV12177,Sydney Institute of Health Sciences Pty. Limited,2016,other,not_for_profit,private,not_for_profit,NUHEP,current,106.126,health,1.0,0.0,0.0,0.0,0.057,0.311,0.02,22.275,32.327,95.72,97.92,95.85,13.45,19.046,13.45
2148-2017,PRV12052,The National Institute of Dramatic Art,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,219.351,creat_art,1.0,0.0,0.0,0.226,0.049,0.223,0.146,17.491,22.525,97.82,100.0,97.93,9.68,0.0,9.28
2170-2017,PRV12133,Marcus Oldham College,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,195.625,agri_env,1.0,0.0,0.0,0.092,0.0,0.305,0.099,20.246,29.147,98.49,100.0,98.49,10.78,17.545,10.78
2252-2017,PRV12015,Avondale College Limited,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,906.375,education,0.388,2.04,0.709,0.095,0.087,0.303,0.122,24.307,34.851,89.19,75.44,87.99,19.04,35.14,20.3
2271-2017,PRV12011,"Australian Film, Television and Radio School",2017,government,not_for_profit,public,not_for_profit,NUHEP,current,430.369,creat_art,1.0,0.0,0.0,0.221,0.0,0.293,0.127,19.999,28.271,96.63,100.0,96.63,7.89,13.153,7.89
4332-2017,PRV12045,Sydney College of Divinity Ltd,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,590.388,soc_cult,1.0,0.0,0.0,0.338,0.177,0.307,0.085,18.863,27.227,89.44,93.89,90.23,23.08,19.57,22.67
4333-2017,PRV12074,Christian Heritage College,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,464.225,soc_cult,0.49,1.392,0.591,0.233,0.114,0.417,0.051,30.004,51.464,88.75,73.1,86.94,23.92,60.0,27.68
4334-2017,PRV12103 ,Tabor College Incorporated,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,427.996,soc_cult,0.557,1.036,0.499,0.307,0.001,0.356,0.039,23.161,35.973,90.83,100.0,90.84,27.13,32.048,27.13
4335-2017,PRV12010,Australian College of Theology Limited,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,1492.021,soc_cult,1.0,0.0,0.0,0.468,0.054,0.209,0.113,18.931,23.943,92.78,90.02,92.64,21.25,14.89,21.02
4337-2017,PRV12149,Eastern College Australia Incorporated,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,101.875,soc_cult,0.777,0.766,0.347,0.416,0.201,0.28,0.099,21.962,30.496,90.64,85.51,89.69,26.32,26.32,26.32
4338-2017,PRV12033,Moore Theological College Council,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,277.743,soc_cult,1.0,0.0,0.0,0.063,0.049,0.194,0.092,16.584,20.587,99.58,100.0,99.6,20.0,0.0,19.42
4340-2017,PRV12139,Monash College Pty Ltd,2017,pathway,not_for_profit,private,not_for_profit,NUHEP,current,2650.75,mge_com,0.589,1.712,0.599,0.0,0.964,0.499,0.147,22.116,44.155,84.22,81.8,81.89,10.91,14.57,14.45
4341-2017,PRV12127,Harvest Bible College Ltd,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,211.125,soc_cult,1.0,0.0,0.0,0.337,0.143,0.369,0.102,21.543,34.115,78.35,90.46,80.08,22.5,14.29,22.16
4343-2017,PRV12050,The Australian Institute of Music Limited,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,1228.918,creat_art,0.864,0.574,0.235,0.033,0.085,0.35,0.083,25.24,38.824,82.06,84.35,82.26,25.94,12.96,25.0
4346-2017,PRV12064,Excelsia College,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,136.991,creat_art,0.514,1.413,0.594,0.517,0.0,0.275,0.145,23.227,32.055,88.74,92.623,88.74,18.09,18.545,18.09
4347-2017,PRV12047,Australian College of Christian Studies Ltd,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,41.25,soc_cult,1.0,0.0,0.0,0.0,0.012,0.239,0.0,18.401,24.179,89.13,100.0,89.26,52.63,32.102,52.63
4355-2017,PRV12088,Adelaide College of Divinity Incorporated,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,49.166,soc_cult,1.0,0.0,0.0,0.329,0.005,0.371,0.071,22.306,35.454,84.02,100.0,84.11,19.05,17.787,19.05
4359-2017,PRV12048,The College of Law Limited,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,2298.335,soc_cult,1.0,0.0,0.0,1.0,0.057,0.136,0.17,14.392,16.661,96.65,98.69,96.77,15.99,18.18,16.08
4360-2017,PRV12165,Perth Bible College Inc,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,44.417,soc_cult,1.0,0.0,0.0,0.107,0.049,0.669,0.0,34.97,105.745,80.84,75.0,80.53,21.95,100.0,23.81
4368-2017,PRV12017,Campion Institute Limited,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,81.5,soc_cult,1.0,0.0,0.0,0.0,0.012,0.307,0.118,20.633,29.764,93.17,100.0,93.25,9.38,0.0,9.09
4380-2017,PRV12022,INSEARCH Limited,2017,pathway,not_for_profit,private,not_for_profit,NUHEP,current,2411.952,mge_com,0.376,2.086,0.735,0.0,0.675,0.494,0.108,24.566,48.539,83.93,84.59,84.37,17.14,10.25,12.71
4382-2017,PRV12114,Australian Guild of Music Education Inc.,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,10.0,creat_art,1.0,0.0,0.0,0.0,0.0,0.519,0.15,32.054,66.609,73.95,78.475,73.95,0.0,14.376,0.0
4388-2017,PRV12026,Australian Academy of Music and Performing Arts,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,96.7,creat_art,1.0,0.0,0.0,0.063,0.046,0.421,0.091,23.582,40.743,86.38,97.73,86.9,11.11,16.948,11.11
4393-2017,PRV12136,The MIECAT Institute Inc.,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,90.917,soc_cult,1.0,0.0,0.0,1.0,0.007,0.092,0.185,14.257,15.697,98.88,100.0,98.89,14.29,10.359,14.29
4395-2017,PRV12087,Adelaide Central School of Art Incorporated,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,94.25,creat_art,1.0,0.0,0.0,0.0,0.0,0.328,0.0,21.049,31.309,93.87,98.18,93.87,31.37,31.515,31.37
4402-2017,PRV12155,Leo Cussen Institute,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,445.0,soc_cult,1.0,0.0,0.0,1.0,0.133,0.121,0.256,14.257,16.228,99.74,100.0,99.77,0.0,0.0,0.0
4407-2017,PRV12006,Alphacrucis College Limited,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,886.112,soc_cult,0.826,0.789,0.297,0.128,0.286,0.375,0.042,25.994,41.622,84.25,74.55,81.44,30.26,46.15,37.26
4412-2017,PRV12034,Morling College Ltd,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,74.375,education,0.516,0.999,0.499,1.0,0.059,0.239,0.084,19.266,25.333,95.54,94.29,95.46,28.44,50.0,29.57
4419-2017,PRV12036,National Art School,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,524.976,creat_art,1.0,0.0,0.0,0.145,0.005,0.278,0.123,19.84,27.498,92.08,100.0,92.12,11.54,0.0,11.43
4426-2017,PRV12130,"John Paul II Institute for Marriage and Family, Melbourne",2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,33.125,soc_cult,1.0,0.0,0.0,1.0,0.215,0.287,0.264,15.289,21.441,78.67,100.0,82.02,4.08,0.0,3.85
4428-2017,PRV12035,Nan Tien Institute Limited,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,25.75,health,0.553,0.992,0.494,0.937,0.228,0.284,0.095,16.186,22.611,86.84,97.56,89.12,34.48,44.44,36.84
4464-2017,PRV14001,Australian College of Nursing Ltd,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,221.375,health,1.0,0.0,0.0,1.0,0.005,0.115,0.174,14.257,16.104,90.67,100.0,90.71,18.761,8.115,20.906
6043-2017,PRV14003,The Cairnmillar Institute,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,165.25,soc_cult,1.0,0.0,0.0,1.0,0.023,0.108,0.253,14.257,15.989,98.34,100.0,98.37,0.91,1.0,0.91
6044-2017,PRV14082,BBI The Australian Institute of Theological Education,2017,faith_based,not_for_profit,private,not_for_profit,NUHEP,current,59.875,soc_cult,1.0,0.0,0.0,1.0,0.002,0.116,0.174,14.257,16.135,89.73,100.0,89.75,19.03,7.667,21.509
7041-2017,PRV12177,Sydney Institute of Health Sciences Pty. Limited,2017,other,not_for_profit,private,not_for_profit,NUHEP,current,130.876,health,1.0,0.0,0.0,0.0,0.057,0.223,0.129,23.664,30.459,90.44,74.58,89.53,17.14,0.0,16.67
4336-2013,PRV12009,Navitas Professional Institute Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,1987.427,soc_cult,1.0,0.0,0.0,0.294,0.034,0.427,0.018,23.749,41.442,77.27,86.33,77.58,37.27,25.0,37.03
4339-2013,PRV12128,Holmes Institute Pty Ltd as Trustee for Holmes Institute Trust,2013,for_profit,for_profit,private,for_profit,NUHEP,current,2233.75,mge_com,1.0,0.0,0.0,0.378,0.955,0.673,0.154,17.482,53.471,55.96,66.57,66.07,37.68,33.94,34.14
4344-2013,PRV12102,South Australian Institute of Business and Technology Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,649.5,mge_com,0.445,2.078,0.721,0.0,0.721,0.693,0.132,28.312,92.324,61.19,67.75,65.92,29.13,21.9,24.19
4348-2013,PRV12137,Melbourne Institute of Business and Technology Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,2141.625,mge_com,0.568,1.803,0.613,0.0,0.583,0.65,0.041,35.59,101.807,67.93,62.47,64.74,28.8,16.75,22.36
4349-2013,PRV12046,Sydney Institute of Business and Technology Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,2317.625,mge_com,0.774,1.093,0.38,0.0,0.737,0.634,0.23,23.531,64.245,67.35,73.48,71.87,10.84,10.1,10.31
4350-2013,PRV12078,Queensland Institute of Business & Technology Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,1716.125,mge_com,0.66,1.678,0.538,0.0,0.767,0.673,0.219,22.193,67.917,60.16,72.7,69.78,25.33,18.08,19.77
4352-2013,PRV12066,ACPE Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,853.758,health,0.415,1.963,0.717,0.067,0.014,0.429,0.04,24.402,42.766,83.46,99.25,83.67,32.87,16.67,32.68
4357-2013,PRV12016,Blue Mountains International Hotel Management School Pty Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,572.9,mge_com,0.998,0.024,0.005,0.185,0.782,0.499,0.113,15.979,31.881,93.03,93.13,93.11,13.21,9.7,10.34
4361-2013,PRV12070,Australian College of Natural Medicine Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,2315.435,health,1.0,0.0,0.0,0.0,0.023,0.391,0.078,23.716,38.946,79.3,85.37,79.45,26.16,0.0,26.09
4362-2013,PRV12099,ICHM Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,344.427,mge_com,1.0,0.0,0.0,0.0,0.569,0.493,0.117,17.399,34.288,88.81,89.63,89.28,13.83,22.22,19.03
4364-2013,PRV12166,Edith Cowan College Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,450.375,mge_com,0.324,2.388,0.787,0.0,0.842,0.78,0.042,31.782,144.241,62.97,68.08,67.27,35.48,16.79,18.77
4365-2013,PRV12157,Colleges of Business and Technology (WA) Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,713.438,mge_com,0.374,2.285,0.76,0.0,0.715,0.537,0.2,18.632,40.274,75.18,80.82,79.21,18.02,30.89,27.99
4367-2013,PRV12138,Melbourne Institute of Technology Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,887.085,mge_com,0.611,1.118,0.497,0.34,0.72,0.599,0.304,15.911,39.635,59.47,76.33,71.62,20.4,23.08,22.3
4371-2013,PRV12042,SAE Institute Pty Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,1652.761,creat_art,1.0,0.0,0.0,0.0,0.063,0.519,0.054,31.523,65.548,68.12,65.17,67.94,29.24,20.27,28.72
4373-2013,PRV12028,Jansen Newman Institute Pty. Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,0.375,soc_cult,1.0,0.0,0.0,0.0,0.0,0.619,0.0,33.787,88.621,66.67,71.641,66.67,36.191,45.075,34.589
4375-2013,PRV12058,Think: Colleges Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,2583.792,mge_com,0.422,2.02,0.714,0.027,0.097,0.454,0.052,25.783,47.196,80.36,89.61,81.26,33.81,20.16,32.87
4377-2013,PRV12027,UOWC Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,102.625,mge_com,0.995,0.044,0.01,0.0,0.798,0.648,0.0,39.137,111.286,79.14,59.23,63.22,6.67,10.53,9.72
4378-2013,PRV12029,JMC Pty. Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,2638.08,creat_art,0.833,0.65,0.278,0.0,0.041,0.529,0.031,26.917,57.112,82.88,89.96,83.19,28.28,37.678,28.28
4381-2013,PRV12025,"International College of Management, Sydney Pty. Limited",2013,for_profit,for_profit,private,for_profit,NUHEP,current,641.304,mge_com,0.951,0.284,0.094,0.0,0.359,0.553,0.099,24.525,54.835,76.22,80.89,77.89,21.11,19.51,20.5
4384-2013,PRV12094,Kaplan Business School Pty Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,1415.25,mge_com,1.0,0.0,0.0,0.264,0.881,0.656,0.233,18.296,53.249,49.93,60.21,58.99,25.81,34.97,34.22
4386-2013,PRV12031,Macleay College Pty Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,239.416,mge_com,0.572,0.985,0.49,0.0,0.014,0.833,0.0,39.162,235.01,76.04,78.05,76.07,24.39,100.0,24.7
4387-2013,PRV12039,Raffles College Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,738.0,mge_com,0.407,1.792,0.682,0.168,0.681,0.457,0.128,17.325,31.907,100.0,100.0,100.0,12.5,7.03,8.01
4389-2013,PRV12119,The Cairnmillar Institute School of Psychology Counselling and Psychotherapy Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,148.188,soc_cult,1.0,0.0,0.0,1.0,0.016,0.205,0.216,14.942,18.795,96.43,98.301,96.43,8.26,10.217,8.26
4391-2013,PRV12096,Educational Enterprises Australia Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,255.625,mge_com,0.751,1.012,0.397,0.0,0.967,0.643,0.132,23.92,66.917,75.0,74.05,74.08,16.67,18.96,18.89
4396-2013,PRV12113,Academy of Design Australia Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,235.4,creat_art,1.0,0.0,0.0,0.0,0.029,0.646,0.0,26.139,73.914,90.44,96.83,90.62,17.44,80.0,23.96
4401-2013,PRV12065,Whitehouse Institute Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,461.5,creat_art,1.0,0.0,0.0,0.0,0.039,0.514,0.043,23.166,47.677,93.5,98.61,93.7,15.63,40.0,16.83
4405-2013,PRV12083,Australian Institute of Professional Counsellors Pty Ltd As Trustee For AIPC Trust,2013,for_profit,for_profit,private,for_profit,NUHEP,current,105.875,soc_cult,1.0,0.0,0.0,0.0,0.0,0.593,0.0,32.322,79.443,68.19,73.268,68.19,37.08,45.889,37.08
4409-2013,PRV12021,Group Colleges Australia Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,779.5,mge_com,1.0,0.0,0.0,0.008,0.999,1.014,0.542,-0.915,65.524,0.0,78.19,78.14,94.222,25.8,25.8
4411-2013,PRV12146,Acknowledge Education Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,111.375,mge_com,1.0,0.0,0.0,0.0,0.948,0.586,0.0,27.414,66.187,78.95,67.94,68.5,28.57,41.18,40.22
4415-2013,PRV12059,Top Education Group Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,725.25,mge_com,1.0,0.0,0.0,0.0,0.968,0.57,0.208,16.688,38.819,70.29,70.94,70.92,9.09,28.38,27.9
4417-2013,PRV12186,Navitas Bundoora Pty Ltd,2013,pathway,for_profit,private,for_profit,NUHEP,current,453.5,mge_com,0.676,1.391,0.504,0.0,0.745,0.746,0.057,33.897,133.526,62.43,63.17,62.98,30.77,18.29,20.0
4418-2013,PRV12156,Australian School of Management Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,82.5,mge_com,1.0,0.0,0.0,0.0,0.797,0.622,0.245,13.409,35.521,73.88,86.54,83.94,10.0,17.324,10.0
4420-2013,PRV12051,Kent Institute Australia Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,28.5,mge_com,1.0,0.0,0.0,0.0,1.0,0.79,0.0,27.512,131.046,60.654,63.23,63.23,42.874,38.51,35.205
4421-2013,PRV12100,Le Cordon Bleu Australia Pty Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,336.605,mge_com,1.0,0.0,0.0,0.224,0.915,0.618,0.0,18.066,47.258,84.65,87.62,87.36,38.115,30.96,27.227
4424-2013,PRV12030,Kaplan Higher Education Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,878.635,mge_com,0.958,0.318,0.082,0.883,0.125,0.168,0.296,20.922,25.159,87.55,64.93,84.72,2.543,12.166,10.93
4425-2013,PRV12090,Australian Institute of Business Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,310.125,mge_com,1.0,0.0,0.0,1.0,0.073,0.284,0.179,21.077,29.42,80.33,77.14,80.09,20.392,21.835,21.656
7014-2013,PRV12084,Jazz Music Institute Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,48.675,creat_art,1.0,0.0,0.0,0.0,0.041,0.378,0.112,19.866,31.948,93.16,100.0,93.45,12.5,0.0,11.54
7035-2013,PRV12200,Photography Holdings Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,54.5,creat_art,1.0,0.0,0.0,0.0,0.0,0.522,0.0,27.054,56.655,85.32,89.378,85.32,30.561,39.599,27.241
7116-2013,PRV12044,Study Group Australia Pty Limited,2013,for_profit,for_profit,private,for_profit,NUHEP,current,132.405,mge_com,0.974,0.173,0.05,0.0,0.998,1.014,0.544,-0.915,65.524,0.0,84.12,83.96,100.0,4.71,5.81
7124-2013,PRV12005,Academy of Information Technology Pty Ltd,2013,for_profit,for_profit,private,for_profit,NUHEP,current,228.5,creat_art,0.989,0.087,0.022,0.0,0.592,0.649,0.041,26.48,75.34,74.5,74.33,74.4,24.32,34.089,24.32
4336-2014,PRV12009,Navitas Professional Institute Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,2504.103,soc_cult,1.0,0.0,0.0,0.263,0.027,0.359,0.0,27.696,43.184,78.44,89.01,78.73,36.94,28.57,36.74
4339-2014,PRV12128,Holmes Institute Pty Ltd as Trustee for Holmes Institute Trust,2014,for_profit,for_profit,private,for_profit,NUHEP,current,3018.625,mge_com,1.0,0.0,0.0,0.527,0.968,0.555,0.0,31.413,70.561,69.27,65.89,66.0,41.35,31.97,32.41
4344-2014,PRV12102,South Australian Institute of Business and Technology Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,953.226,mge_com,0.394,2.153,0.747,0.0,0.722,0.709,0.0,35.078,120.429,57.43,65.47,63.23,35.43,22.27,25.66
4348-2014,PRV12137,Melbourne Institute of Business and Technology Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,2417.75,mge_com,0.559,1.887,0.632,0.0,0.629,0.606,0.0,40.824,103.679,66.91,60.13,62.64,24.46,17.43,20.45
4349-2014,PRV12046,Sydney Institute of Business and Technology Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,2403.125,mge_com,0.737,1.212,0.429,0.0,0.7,0.64,0.151,27.109,75.214,60.41,72.87,69.14,13.75,12.13,12.54
4350-2014,PRV12078,Queensland Institute of Business & Technology Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,1998.0,mge_com,0.644,1.778,0.558,0.0,0.77,0.658,0.054,28.742,84.157,61.98,72.38,69.99,29.06,19.96,21.96
4352-2014,PRV12066,ACPE Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,788.163,health,0.341,2.087,0.748,0.076,0.015,0.429,0.0,31.712,55.581,83.13,93.57,83.28,29.2,33.33,29.23
4357-2014,PRV12016,Blue Mountains International Hotel Management School Pty Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,985.876,mge_com,0.996,0.038,0.008,0.233,0.83,0.486,0.0,22.171,43.134,90.99,89.84,90.03,14.06,10.79,11.26
4361-2014,PRV12070,Australian College of Natural Medicine Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,2505.819,health,1.0,0.0,0.0,0.0,0.021,0.411,0.0,29.337,49.809,80.11,89.87,80.32,31.75,28.57,31.7
4362-2014,PRV12099,ICHM Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,364.672,mge_com,1.0,0.0,0.0,0.0,0.556,0.445,0.0,27.066,48.79,93.43,88.58,90.86,17.39,6.98,10.61
4364-2014,PRV12166,Edith Cowan College Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,579.875,mge_com,0.321,2.439,0.797,0.0,0.906,0.712,0.0,38.014,131.843,61.15,60.87,60.9,24.68,18.25,19.31
4365-2014,PRV12157,Colleges of Business and Technology (WA) Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,775.062,mge_com,0.329,2.28,0.765,0.0,0.743,0.587,0.016,28.742,69.55,75.35,78.64,77.79,19.5,19.39,19.42
4367-2014,PRV12138,Melbourne Institute of Technology Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,779.747,mge_com,0.57,1.213,0.529,0.353,0.724,0.61,0.054,25.69,65.794,64.05,76.0,72.71,31.58,22.45,24.85
4371-2014,PRV12042,SAE Institute Pty Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,2094.655,creat_art,1.0,0.0,0.0,0.0,0.059,0.385,0.0,29.081,47.287,79.24,85.07,79.56,30.05,15.52,29.33
4375-2014,PRV12058,Think: Colleges Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,2757.065,mge_com,0.341,2.107,0.743,0.028,0.077,0.383,0.0,30.185,48.952,79.91,89.91,80.68,33.75,17.07,33.04
4377-2014,PRV12027,UOWC Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,63.75,mge_com,0.996,0.037,0.008,0.0,0.816,0.567,0.07,20.085,46.415,67.02,74.28,72.94,21.05,37.97,34.69
4378-2014,PRV12029,JMC Pty. Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,2689.745,creat_art,0.847,0.616,0.259,0.0,0.04,0.399,0.0,29.63,49.334,84.45,89.458,84.45,26.93,23.659,26.93
4381-2014,PRV12025,"International College of Management, Sydney Pty. Limited",2014,for_profit,for_profit,private,for_profit,NUHEP,current,701.352,mge_com,0.947,0.301,0.101,0.019,0.232,0.459,0.0,30.089,55.666,79.28,82.83,80.1,24.38,13.07,20.41
4384-2014,PRV12094,Kaplan Business School Pty Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,1536.625,mge_com,1.0,0.0,0.0,0.397,0.919,0.653,0.0,27.506,79.298,58.27,63.58,63.14,33.67,29.84,30.32
4386-2014,PRV12031,Macleay College Pty Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,286.666,mge_com,0.628,0.952,0.467,0.0,0.017,0.371,0.0,29.054,46.198,81.38,93.22,81.59,27.0,0.0,26.59
4387-2014,PRV12039,Raffles College Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,726.875,mge_com,0.422,1.718,0.661,0.197,0.661,0.453,0.0,29.346,53.694,90.52,82.06,85.01,12.61,20.36,17.77
4389-2014,PRV12119,The Cairnmillar Institute School of Psychology Counselling and Psychotherapy Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,163.688,soc_cult,1.0,0.0,0.0,1.0,0.02,0.125,0.113,17.829,20.374,98.88,100.0,98.89,8.25,0.0,8.16
4391-2014,PRV12096,Educational Enterprises Australia Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,353.5,mge_com,0.687,1.121,0.461,0.0,0.975,0.615,0.0,37.915,98.592,78.87,71.74,71.92,33.33,19.29,19.77
4392-2014,PRV12075,Gestalt Therapy Brisbane Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,29.25,soc_cult,1.0,0.0,0.0,1.0,0.0,0.176,0.101,19.537,23.714,96.09,100.0,96.09,7.69,5.654,7.69
4396-2014,PRV12113,Academy of Design Australia Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,215.9,creat_art,1.0,0.0,0.0,0.0,0.026,0.226,0.0,26.78,34.607,91.99,75.0,91.53,24.3,0.0,23.42
4401-2014,PRV12065,Whitehouse Institute Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,433.666,creat_art,1.0,0.0,0.0,0.006,0.029,0.514,0.0,31.422,64.709,93.32,90.02,93.23,16.77,66.67,17.65
4405-2014,PRV12083,Australian Institute of Professional Counsellors Pty Ltd As Trustee For AIPC Trust,2014,for_profit,for_profit,private,for_profit,NUHEP,current,114.125,soc_cult,1.0,0.0,0.0,0.0,0.002,0.273,0.0,23.956,32.972,81.99,100.0,82.04,49.22,21.014,49.22
4409-2014,PRV12021,Group Colleges Australia Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,490.918,mge_com,1.0,0.0,0.0,0.015,1.0,0.789,0.0,25.982,123.161,49.38,62.98,62.98,46.875,34.48,34.48
4411-2014,PRV12146,Acknowledge Education Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,156.875,mge_com,1.0,0.0,0.0,0.0,0.978,0.493,0.0,32.895,64.828,77.78,63.49,63.84,20.0,40.91,39.78
4415-2014,PRV12059,Top Education Group Limited,2014,for_profit,for_profit,private,for_profit,NUHEP,current,791.75,mge_com,1.0,0.0,0.0,0.707,0.978,0.46,0.166,17.829,33.011,74.1,83.86,83.64,19.05,33.61,33.2
4417-2014,PRV12186,Navitas Bundoora Pty Ltd,2014,pathway,for_profit,private,for_profit,NUHEP,current,649.875,mge_com,0.565,1.528,0.589,0.0,0.675,0.518,0.0,33.706,69.979,77.11,71.12,73.07,33.85,35.15,34.85
4418-2014,PRV12156,Australian School of Management Pty Ltd,2014,for_profit,for_profit,private,for_profit,NUHEP,current,113.375,mge_com,1.0,0.0,0.0,0.0,0.851,0.611,0.008,23.561,60.604,80.0,85.34,84.54,16.67,7.14,8.82
